"site.ID","sites.sitename","network","alt.names","super.site","city","state","country","lat","lon","masl","geography.notes","mat","min.temp","max.temp","map","climate.notes","soil.texture","sand","silt","clay","soil.classification","soil.notes","hydrology.notes","site.notes","geographic.area","biogeog","Koeppen","FAO.ecozone","site.ID.v1","measurement.refs","site.ref","ref.notes","lacks.info.from.ori.pub","loaded.from","loaded.by","potential_duplicate_group","potential_duplicate_group_parsed","confirmed.unique","potential.duplicates.manual","duplicate.notes","NEW_RECORD","GROA.site.ID","OLD_RECORD"
143,"BCI Putz & Milton",NA,NA,"Barro Colorado Island (BCI)","NAC","Colon","Panama",9.17,-79.85,"100",NA,"26.26","NAC","NAC","2912","Dry season length 3.54 mths","NAC","NAC","NAC","NAC","ultisol",NA,"terra firma",NA,"7","Neotropics","Am","Tropical moist forest",469,"Malhi_2004_tacw",NA,NA,NA,"Malhi_2004_tacw",NA,29,"1","NAC",NA,"may fall within Barro Colorado Island CTFS-ForestGEO plot",FALSE,NA,NA
132,"Bartlett",NA,NA,"","NAC","New Hampshire","United States of America",44.06,-71.29,"272",NA,"6.93","NAC","NAC","1270",NA,"loam","NAC","NAC","NAC","NAC",NA,NA,NA,"65","Nearctic","Dfb","Temperate mountain system",NA,"Luyssaert_2007_cbob; Ollinger_2005_nppa; Yanai_2006_tvah",NA,"Ameriflux",1,"Luyssaert_2007_cbob","Kristina Anderson-Teixeira",30,"1",NA,NA,"",FALSE,NA,NA
2646,"Bartlett Forest T30",NA,NA,NA,"NAC","New Hampshire","United States",44.05,-71.233611,"550",NA,"NAC","NAC","NAC","1270",NA,"","NaN","NaN","NaN","NAC",NA,NA,NA,NA,NA,NA,NA,NA,"Yanai_2006_tvah",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",30,"1",NA,NA,NA,TRUE,2031,FALSE
160,"Bebedero",NA,NA,"","NAC","Guanacaste","Costa Rica",10.8883,-85.6,"280",NA,"25.9","NAC","NAC","1613",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,"69","Neotropics","Aw","Tropical dry forest",1261,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,38,"1","NAC",NA,"",FALSE,NA,NA
2584,"Bebedero",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.8883,-85.6,"280",NA,"25.9","NAC","NAC","1613",NA,"","NaN","NaN","NaN"," Entisol  ",NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",38,"1",NA,NA,NA,TRUE,13902,FALSE
286,"Buen Uso",NA,NA,"","NAC","Guanacaste","Costa Rica",10.8393,-85.6152,"321",NA,"25.7","NAC","NAC","1556",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,"69","Neotropics","Aw","Tropical moist forest",1268,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,38,"1","NAC",NA,"",FALSE,NA,NA
2578,"Buen Uso",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.8393,-85.6152,"321",NA,"25.7","NAC","NAC","1556",NA,"","NaN","NaN","NaN"," Entisol  ",NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",38,"1",NA,NA,NA,TRUE,13910,FALSE
2583,"Casita",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.8757,-85.5853,"300",NA,"25.8","NAC","NAC","1596",NA,"NAC","NAC","NAC","NAC"," Entisol  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",38,"1",NA,NA,NA,TRUE,13905,FALSE
486,"Deep Throat",NA,NA,"","NAC","Guanacaste","Costa Rica",10.8266,-85.6134,"288",NA,"25.9","NAC","NAC","1513",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,"69","Neotropics","Aw","Tropical moist forest",1264,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,38,"1","NAC",NA,"",FALSE,NA,NA
2576,"Deep Throat",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.8266,-85.6134,"288",NA,"25.9","NAC","NAC","1513",NA,"","NaN","NaN","NaN"," Entisol  ",NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",38,"1",NA,NA,NA,TRUE,13906,FALSE
562,"El Pozo",NA,NA,"","NAC","Guanacaste","Costa Rica",10.8375,-85.6147,"340",NA,"25.6","NAC","NAC","1556",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,"69","Neotropics","Aw","Tropical moist forest",1269,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,38,"1","NAC",NA,"",FALSE,NA,NA
2577,"El Pozo",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.8375,-85.6147,"340",NA,"25.6","NAC","NAC","1556",NA,"","NaN","NaN","NaN"," Entisol  ",NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",38,"1",NA,NA,NA,TRUE,13911,FALSE
602,"Firebreaks",NA,NA,"","NAC","Guanacaste","Costa Rica",10.8705,-85.5946,"148",NA,"26.8","NAC","NAC","1573",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,"69","Neotropics","Aw","Tropical dry forest",1265,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,38,"1","NAC",NA,"",FALSE,NA,NA
2581,"Firebreaks",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.8705,-85.5946,"148",NA,"26.8","NAC","NAC","1573",NA,"","NaN","NaN","NaN"," Entisol  ",NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",38,"1",NA,NA,NA,TRUE,13907,FALSE
1159,"Mal Uso",NA,NA,"","NAC","Guanacaste","Costa Rica",10.847,-85.6143,"307",NA,"25.8","NAC","NAC","1530",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,"69","Neotropics","Aw","Tropical moist forest",1263,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,38,"1","NAC",NA,"",FALSE,NA,NA
2579,"Mal Uso",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.847,-85.6143,"307",NA,"25.8","NAC","NAC","1530",NA,"","NaN","NaN","NaN"," Entisol  ",NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",38,"1",NA,NA,NA,TRUE,13904,FALSE
1310,"Naranjo",NA,NA,"","NAC","Guanacaste","Costa Rica",10.7992,-85.6485,"23",NA,"27.6","NAC","NAC","1630",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,"69","Neotropics","Aw","Tropical moist forest",1267,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,38,"1","NAC",NA,"",FALSE,NA,NA
2575,"Naranjo",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.7992,-85.6485,"23",NA,"27.6","NAC","NAC","1630",NA,"","NaN","NaN","NaN"," Entisol  ",NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",38,"1",NA,NA,NA,TRUE,13909,FALSE
1439,"Parque Nacional Santa Rosa: area de Conservacion Guanacaste",NA,NA,"","Santa Rosa","Guanacaste","Costa Rica",10.849995,-85.616711,"NAC","Original coordinates (11.4, -86.033) fell in Nicaragua. Original pub does not have coords. Replaced with coords from Google Maps for Parque Nacional Santa Rosa","25","NAC","NAC","1765",NA,"NAC","NAC","NAC","NAC","Entisol; Vertisol","Dominated by entisols and vertisols, and are highly variable spatially.","NAC",NA,"69","Neotropics","Aw","Tropical moist forest",300,"Becknell_2014_saas",NA,NA,NA,NA,NA,38,"1","NAC",NA,"",FALSE,NA,NA
1452,"Pitahaya",NA,NA,"","NAC","Guanacaste","Costa Rica",10.8732,-85.5788,"243",NA,"26.2","NAC","NAC","1613",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,"69","Neotropics","Aw","Tropical dry forest",1260,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,38,"1","NAC",NA,"",FALSE,NA,NA
2582,"Pitahaya",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.8732,-85.5788,"243",NA,"26.2","NAC","NAC","1613",NA,"","NaN","NaN","NaN"," Entisol  ",NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",38,"1",NA,NA,NA,TRUE,13901,FALSE
1453,"Pocosol",NA,NA,"","NAC","Guanacaste","Costa Rica",10.8889,-85.6004,"278",NA,"25.9","NAC","NAC","1613",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,"69","Neotropics","Aw","Tropical dry forest",1262,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,38,"1","NAC",NA,"",FALSE,NA,NA
2585,"Pocosol",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.8889,-85.6004,"278",NA,"25.9","NAC","NAC","1613",NA,"","NaN","NaN","NaN"," Entisol  ",NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",38,"1",NA,NA,NA,TRUE,13903,FALSE
1478,"Principe",NA,NA,"","NAC","Guanacaste","Costa Rica",10.8533,-85.6081,"273",NA,"26","NAC","NAC","1563",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,"69","Neotropics","Aw","Tropical dry forest",1266,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,38,"1","NAC",NA,"",FALSE,NA,NA
2580,"Principe",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.8533,-85.6081,"273",NA,"26","NAC","NAC","1563",NA,"","NaN","NaN","NaN"," Entisol  ",NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",38,"1",NA,NA,NA,TRUE,13908,FALSE
1597,"San Emilio",NA,NA,"","NAC","Guanacaste","Costa Rica",10.809,-85.609,"NAC",NA,"NAC","NAC","NAC","1500",NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC","seasonal dry semi-deciduous tropical forest_","69","Neotropics","Aw","Tropical moist forest",1356,"Poorter_2015_decs",NA,"Hulshof and Swenson 2009",NA,NA,NA,38,"1","NAC",NA,"",FALSE,NA,NA
2347,"Santa Rosa",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.84,-85.62,"540",NA,"25","NAC","NAC","1575",NA,"40.29.30","NaN","NaN","NaN","Ustropepts",NA,NA,NA,NA,NA,NA,NA,NA,"Powers_2009_daso",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",38,"1",NA,NA,NA,TRUE,37,FALSE
422,"Cubuy Annex of the Luquillo Experimental Forest",NA,NA,"","NAC","Puerto Rico","United States of America",18.283333,-65.883333,"425",NA,"26.53","NAC","NAC","2500",NA,"clay/clay loams","NAC","NAC","NAC","Ultisol","Ultisols derived from volcanoclastic material with dioritic in- trusions","NAC",NA,"81","Neotropics","Am","Tropical rainforest",347,"Silver_2004_csap",NA,NA,NA,NA,NA,42,"1",NA,NA,"",FALSE,NA,NA
1138,"Luquillo",NA,NA,"Luquillo","NAC","Puerto Rico","United States of America",18.32,-65.82,"170",NA,"23","NAC","NAC","1100",NA,"clay loam","NAC","NAC","NAC","NAC",NA,"NAC",NA,"81","Neotropics","Am","Tropical rainforest",358,"Luyssaert_2007_cbob","Lugo_1992_cott",NA,NA,"Luyssaert_2007_cbob",NA,42,"1","NAC",NA,"",FALSE,NA,NA
1139,"Luquillo (ORNL)",NA,NA,"Luquillo","NAC","Puerto Rico","United States of America",18.32,-65.82,"300","elevation range: 200-400","25.6","NAC","NAC","1650",NA,"NAC","NAC","NAC","NAC","clayey Oxidic Isohyperthermic Tropeptic Haplorthox",NA,"NAC",NA,"81","Neotropics","Am","Tropical rainforest",1376,"Malhi_2011_taoe",NA,"Lugo et al. 1999 ORNL [85]",NA,"Malhi_2011_taoe",NA,42,"1","NAC",NA,"",FALSE,NA,NA
1140,"Luquillo 2",NA,NA,"Luquillo","NAC","Puerto Rico","United States of America",18.32,-65.82,"NI",NA,"22.3","NAC","NAC","3500",NA,"clay loam","NAC","NAC","NAC","NAC",NA,"NAC",NA,"81","Neotropics","Am","Tropical rainforest",359,"Li_2004_eora","Li_2004_eora",NA,NA,"Luyssaert_2007_cbob",NA,42,"1","NAC",NA,"",FALSE,NA,NA
2071,"Luquillo CTFS-ForestGEO plot","CTFS-ForestGEO",NA,"Luquillo","NAC","Puerto Rico","United States of America",18.3262,-65.816,"380.5","elevation is midpoint between min and max","22.8","NAC","NAC","3548",NA,"NAC","NAC","NAC","NAC","Ox; Ult","Soils were formed in residual volcanic ash that fell in the ocean to form volcani-clastic sandstones and siltstones, which were subsequently uplifted; Soils are dominated by old, deeply weathered kaolinitic Oxisols (Zarzal) and Ultisols (Cristal), and young, less-developed Entisols (Coloso and Fluvaquents) and Inceptisols (Prieto) in stream channels. Zarzal, Cristal and Prieto are deep clay soils, while Coloso and Fluvaquents are formed from alluvium in the stream channels. Soil classification done by Turner and others.",NA,NA,"NAC","Neotropic","Am","Tropical rainforest",NA,"Lutz_2018_giol; Johnson_2018_csss; Poorter_2015_decs","Anderson-Teixeira_2015_cawn","Anderson-Teixeira_2015_cawn and references therein.  Updated info at: https://github.com/forestgeo/Site-Data/blob/master/ForestGEO_site_data.csv.",NA,"Anderson-Teixeira_2015_cawn","Kristina Anderson-Teixeira",42,"1","NAC",NA,"",FALSE,NA,NA
1142,"Luquillo Experimental Forest",NA,NA,"Luquillo","El Verde","Puerto Rico","United States of America",18.3,-65.8,"500","lat-long estimated from map in paper and google maps; more precise value may be possible. See Luyssaert?","22.3","NAC","NAC","3760",NA,"clay","NAC","NAC","NAC","NAC",NA,"NAC","Secondary tabonuco forest","81","Neotropics","Am","Tropical mountain system",356,"Crow_1980_arca",NA,NA,NA,"Anderson_2006_toba",NA,42,"1","NAC",NA,"",FALSE,NA,NA
2422,"Luquillo Experimental Forest",NA,NA,NA,"NAC","Puerto Rico","United States",18.3,-65.833333,"400",NA,"22.3","NAC","NAC","3920",NA,"25.41.35","NaN","NaN","NaN","ultisols",NA,NA,NA,NA,NA,NA,NA,NA,"Crow_1980_arca",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",42,"1",NA,NA,NA,TRUE,2414,FALSE
2514,"Luquillo Experimental Forest",NA,NA,NA,"NAC","Puerto Rico","United States",18.3,-65.847222,"284",NA,"22.3","NAC","NAC","3523",NA,"25.41.35","NaN","NaN","NaN","ultisols/oxisols",NA,NA,NA,NA,NA,NA,NA,NA,"LUGO_1992_cott",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",42,"1",NA,NA,NA,TRUE,100,FALSE
2515,"Luquillo Experimental Forest",NA,NA,NA,"NAC","Puerto Rico","United States",18.316667,-65.816667,"350",NA,"NAC","NAC","NAC","NAC",NA,"25.41.35","NaN","NaN","NaN","ultisols",NA,NA,NA,NA,NA,NA,NA,NA,"CUEVAS_1991_aabo",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",42,"1",NA,NA,NA,TRUE,3817,FALSE
2588,"Luquillo Experimental Forest",NA,NA,NA,"NAC","Puerto Rico","United States",18.3,-65.833333,"500",NA,"22.3","NAC","NAC","3760",NA,"25.41.35","NaN","NaN","NaN","ultisols",NA,NA,NA,NA,NA,NA,NA,NA,"Crow_1980_arca",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",42,"1",NA,NA,NA,TRUE,2414,FALSE
185,"Luquillo Experimental Forest: Bisley watersheds 1 and 2 ",NA,NA,"Luquillo","NAC","Puerto Rico","United States of America",18.32,-65.82,"355","elevation 260-450. steep, highly dissected","NAC","NAC","NAC","3500","3000-4000 mm yr-1","NAC","NAC","NAC","NAC","NAC",NA,"NAC","Secondary tabonuco forest","81","Neotropics","Am","Tropical rainforest",360,"Scatena_1996_tffy","Scatena_1996_tffy",NA,NA,NA,NA,42,"1","NAC",NA,"",FALSE,NA,NA
186,"Bissiga B12",NA,NA,"","NAC","Oubritenga","Burkina Faso",12.6833,-1.1667,"300",NA,"NAC","16","40","632","dry season 5-7 months","NAC","NAC","NAC","NAC","ferric luvisol","ferric luvisol, ferruginous","NAC",NA,"82","Afrotropics","BSh","Tropical dry forest",322,"Nygard_2004_wyis",NA,NA,NA,NA,NA,43,"1",NA,NA,"",FALSE,NA,NA
2618,"Bissiga B12",NA,NA,NA,"NAC","Oubritenga","Burkina Faso",12.6833,-1.17,"300",NA,"NAC","NAC","NAC","632",NA,"","NaN","NaN","NaN","ferric luvisol",NA,NA,NA,NA,NA,NA,NA,NA,"Nygard_2004_wyis",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",43,"1",NA,NA,NA,TRUE,345,FALSE
225,"Boreal Soil and Air Warming Experiment site",NA,NA,"BOREAS (Boreal Ecosystem-Atmospehre Study)","Thompson","Manitoba","Canada",55.88,-98.33,"NAC",NA,"-3","NAC","NAC","510",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bronson_2007_ross",NA,NA,NA,NA,NA,51,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",NA,NA,"",FALSE,NA,NA
229,"BOREAS University of California-1964",NA,NA,"BOREAS (Boreal Ecosystem-Atmospehre Study)","NAC","Manitoba","Canada",55.912,-98.382,"NAC",NA,"NAC","NAC","NAC","NAC",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Goulden_2011_pong",NA,NA,NA,NA,NA,51,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",NA,NA,"",FALSE,NA,NA
4323,"NSA (Thompson)",NA,NA,NA,"NAC","Manitoba","Canada",55.883333,-98.333333,"NAC",NA,"-3.9","NAC","NAC","542",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,"Gower_1997_cdaa; Ryan_1997_acco",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",51,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",NA,NA,NA,TRUE,5572,FALSE
4328,"NSA (Thompson)",NA,NA,NA,"NAC","Manitoba","Canada",55.883333,-98.333333,"NAC",NA,"-3.9","NAC","NAC","536",NA,"NAC","NAC","NAC","NAC","Dystrocrept",NA,NA,NA,NA,NA,NA,NA,NA,"Gower_1997_cdaa; Ryan_1997_acco",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",51,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",NA,NA,NA,TRUE,5572,FALSE
1801,"Thompson dry chronosequence d12",NA,NA,"BOREAS (Boreal Ecosystem-Atmospehre Study)","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Gray Luvisols (Boralfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr; Luyssaert_2007_cbob","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"1",NA,NA,"",FALSE,NA,NA
1802,"Thompson dry chronosequence d131",NA,NA,"BOREAS (Boreal Ecosystem-Atmospehre Study)","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Gray Luvisols (Boralfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr; Luyssaert_2007_cbob","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"2",NA,NA,"",FALSE,NA,NA
1803,"Thompson dry chronosequence d20",NA,NA,"BOREAS (Boreal Ecosystem-Atmospehre Study)","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Gray Luvisols (Boralfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr; Luyssaert_2007_cbob","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"3",NA,NA,"",FALSE,NA,NA
1804,"Thompson dry chronosequence d3",NA,NA,"BOREAS (Boreal Ecosystem-Atmospehre Study)","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Gray Luvisols (Boralfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr; Luyssaert_2007_cbob","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"4",NA,NA,"",FALSE,NA,NA
1805,"Thompson dry chronosequence d37",NA,NA,"BOREAS (Boreal Ecosystem-Atmospehre Study)","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Gray Luvisols (Boralfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr; Luyssaert_2007_cbob","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"5",NA,NA,"",FALSE,NA,NA
1806,"Thompson dry chronosequence d6",NA,NA,"BOREAS (Boreal Ecosystem-Atmospehre Study)","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Gray Luvisols (Boralfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"6",NA,NA,"",FALSE,NA,NA
1807,"Thompson dry chronosequence d71",NA,NA,"BOREAS (Boreal Ecosystem-Atmospehre Study)","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Gray Luvisols (Boralfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr; Luyssaert_2007_cbob","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"7",NA,NA,"",FALSE,NA,NA
1814,"Thompson wet chronosequence w12",NA,NA,"","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Luvic Gleysols (Aqualfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"8","NAC",NA,"",FALSE,NA,NA
1815,"Thompson wet chronosequence w131",NA,NA,"","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Luvic Gleysols (Aqualfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"9","NAC",NA,"",FALSE,NA,NA
1816,"Thompson wet chronosequence w20",NA,NA,"","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Luvic Gleysols (Aqualfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"10","NAC",NA,"",FALSE,NA,NA
1817,"Thompson wet chronosequence w3",NA,NA,"","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Luvic Gleysols (Aqualfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"11","NAC",NA,"",FALSE,NA,NA
1818,"Thompson wet chronosequence w37",NA,NA,"","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Luvic Gleysols (Aqualfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"12","NAC",NA,"",FALSE,NA,NA
1819,"Thompson wet chronosequence w6",NA,NA,"","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Luvic Gleysols (Aqualfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"13","NAC",NA,"",FALSE,NA,NA
1820,"Thompson wet chronosequence w71",NA,NA,"","NAC","Manitoba","Canada",55.88,-98.33,"260",NA,"0.8","NAC","NAC","439",NA,"clay","NAC","NAC","NAC","Alfisol","Luvic Gleysols (Aqualfs)",NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Bond-Lamberty_2004_corr","Bond-Lamberty_2004_corr",NA,1,"Luyssaert_2007_cbob","Maria",51,"14","NAC",NA,"",FALSE,NA,NA
2313,"UCI-1964",NA,NA,NA,"NAC","Manitoba","Canada",55.911667,-98.382222,"NAC",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","NAC",NA,NA,NA,NA,NA,NA,NA,NA,"Goulden_2011_pong",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",51,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",NA,NA,NA,TRUE,3890,FALSE
226,"BOREAS NOBS-1850",NA,NA,"BOREAS (Boreal Ecosystem-Atmospehre Study)","NAC","Manitoba","Canada",55.879,-98.48,"NAC",NA,"NAC","NAC","NAC","NAC",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,"93","Nearctic","Dfc","Boreal coniferous forest",NA,"Goulden_2011_pong",NA,NA,NA,NA,NA,52,"1,2,3",NA,NA,"",FALSE,NA,NA
